,reconstruction_error,Label_x,index,cpu_usage,memory_usage[kb],label,timestamp,timestamp1,Timestamp [ms],"	CPU cores","	CPU capacity provisioned [MHZ]","	CPU usage [MHZ]","	CPU usage [%]","	Memory capacity provisioned [KB]","	Memory usage [KB]","	Disk read throughput [KB/s]","	Disk write throughput [KB/s]","	Network received throughput [KB/s]","	Network transmitted throughput [KB/s]",Label_y
1350,1.42E-05,0,1118,0.716666667,0,0,13767336761,13766661761,1376650276,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.533333333,0,1,0
1351,1.53E-05,0,5397,0.5,0,0,13767337361,13766661861,1377935904,4,11703.99824,58.5199912,0.5,67108864,0,0,0.4,0,1,0
1352,1.42E-05,0,233,0.716666667,0,0,13767337961,13766661961,1376384752,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1.333333333,0,0.933333333,0
1353,1.63E-05,0,8421,0.683333333,268435.2,0,13767338561,13766662061,1378843193,4,11703.99824,79.97732131,0.683333333,67108864,268435.2,0,1,0,1,0
1354,9.55E-06,0,2803,0.583333333,134217.6,0,13767339161,13766662161,1377156439,4,11703.99824,68.27332307,0.583333333,67108864,134217.6,0,0.8,0,1,0
1355,1.46E-05,0,5273,0.633333333,0,0,13767339761,13766662261,1377898701,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.533333333,0,1,0
1356,1.46E-05,0,7261,0.633333333,0,0,13767340361,13766662361,1378495160,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1.666666667,0,1.066666667,0
1357,1.43E-05,0,4422,0.7,0,0,13767340961,13766662461,1377643081,4,11703.99824,81.92798768,0.7,67108864,0,0,0.333333333,0,1,0
1358,1.42E-05,0,5653,0.733333333,0,0,13767341561,13766662561,1378012711,4,11703.99824,85.82932043,0.733333333,67108864,0,0,0.666666667,0,1,0
1359,1.48E-05,0,4962,0.6,0,0,13767342161,13766662661,1377805394,4,11703.99824,70.22398944,0.6,67108864,0,32.66666667,3.266666667,0,1,0
1360,0.000289512,0,8107,89.76666667,9887370.667,0,13767342761,13766662761,1378748984,4,11703.99824,10506.28909,89.76666667,67108864,9887370.667,421.2666667,25313.73333,0,1.066666667,0
1361,1.49E-05,0,2168,0.583333333,0,0,13767343361,13766662861,1376965311,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,1,0
1362,0.000121234,0,6579,0.683333333,671088,0,13767343961,13766662961,1378290540,4,11703.99824,79.97732131,0.683333333,67108864,671088,0,3.6,0,1,0
1363,1.52E-05,0,4551,0.533333333,0,0,13767344561,13766663061,1377681784,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.6,0,1,0
1364,1.53E-05,0,6213,0.5,0,0,13767345161,13766663161,1378180728,4,11703.99824,58.5199912,0.5,67108864,0,0,0.533333333,0,1,0
1365,1.45E-05,0,2732,0.65,0,0,13767345761,13766663261,1377135138,4,11703.99824,76.07598856,0.65,67108864,0,0,0.666666667,0,1,0
1366,1.51E-05,0,1093,0.55,0,0,13767346361,13766663361,1376642775,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,1,0
1367,1.48E-05,0,2489,0.6,0,0,13767346961,13766663461,1377062231,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
1368,0.000104727,0,6048,1.3,671088,0,13767347561,13766663561,1378131222,4,11703.99824,152.1519771,1.3,67108864,671088,131.3333333,21.53333333,0,1.4,0
1369,1.51E-05,0,3810,0.55,0,0,13767348161,13766663661,1377459166,4,11703.99824,64.37199032,0.55,67108864,0,0,0.866666667,0,1,0
1370,1.56E-05,0,5950,0.733333333,268435.2,0,13767348761,13766663761,1378101820,4,11703.99824,85.82932043,0.733333333,67108864,268435.2,0,0.733333333,0,0.933333333,0
1371,1.51E-05,0,431,0.55,0,0,13767349361,13766663861,1376444157,4,11703.99824,64.37199032,0.55,67108864,0,0,1.333333333,0,1,0
1372,1.45E-05,0,5768,0.65,0,0,13767349961,13766663961,1378047215,4,11703.99824,76.07598856,0.65,67108864,0,0,0.6,0,1,0
1373,1.51E-05,0,5850,0.55,0,0,13767350561,13766664061,1378071817,4,11703.99824,64.37199032,0.55,67108864,0,0,0.6,0,1,0
1374,1.50E-05,0,4541,0.566666667,0,0,13767351161,13766664161,1377678784,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.666666667,0,1,0
1375,0.000318716,0,6851,22.16666667,760566.4,0,13767351761,13766664261,1378372148,4,11703.99824,2594.386277,22.16666667,67108864,760566.4,2.533333333,2.466666667,878.2666667,19.86666667,0
1376,1.43E-05,0,4423,0.7,0,0,13767352361,13766664361,1377643381,4,11703.99824,81.92798768,0.7,67108864,0,0,0.466666667,0.066666667,1,0
1377,1.47E-05,0,2928,0.616666667,0,0,13767352961,13766664461,1377193943,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
1378,1.44E-05,0,369,0.683333333,0,0,13767353561,13766664561,1376425556,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1.333333333,0,1,0
1379,0.002172363,0,6919,72.43333333,3310703.2,0,13767354161,13766664661,1378392549,4,11703.99824,8477.596059,72.43333333,67108864,3310703.2,5.733333333,4326.266667,884,31.13333333,0
1380,1.47E-05,0,3812,0.616666667,0,0,13767354761,13766664761,1377459766,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.533333333,0,1,0
1381,1.44E-05,0,6318,0.683333333,0,0,13767355361,13766664861,1378212231,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.466666667,0,1,0
1382,3.09E-05,0,473,0.583333333,357913.6,0,13767355961,13766664961,1376456758,4,11703.99824,68.27332307,0.583333333,67108864,357913.6,0,1.466666667,0,1,0
1383,1.45E-05,0,1897,0.666666667,0,0,13767356561,13766665061,1376884002,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.933333333,0,1.066666667,0
1384,2.36E-05,0,3436,0.583333333,313174.4,0,13767357161,13766665161,1377346356,4,11703.99824,68.27332307,0.583333333,67108864,313174.4,0,0.8,0,1,0
1385,1.53E-05,0,2135,0.5,0,0,13767357761,13766665261,1376955410,4,11703.99824,58.5199912,0.5,67108864,0,0,0.733333333,0,1.066666667,0
1386,1.45E-05,0,8214,0.65,0,0,13767358361,13766665361,1378781087,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
1387,1.50E-05,0,222,0.566666667,0,0,13767358961,13766665461,1376381451,4,11703.99824,66.32265669,0.566666667,67108864,0,0,2,0,1.066666667,0
1388,1.49E-05,0,710,0.583333333,0,0,13767359561,13766665561,1376527865,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.066666667,0,1.066666667,0
1389,1.52E-05,0,5147,0.533333333,0,0,13767360161,13766665661,1377860897,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.8,0,0.933333333,0
1390,1.43E-05,0,6843,0.7,0,0,13767360761,13766665761,1378369748,4,11703.99824,81.92798768,0.7,67108864,0,0,0.733333333,0,1,0
1391,0.004293634,0,339,94.18333333,6084535.2,0,13767361361,13766665861,1376416555,4,11703.99824,11023.21568,94.18333333,67108864,6084535.2,0,10496.2,0,1.666666667,0
1392,1.44E-05,0,4019,0.683333333,0,0,13767361961,13766665961,1377521872,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.933333333,0,1,0
1393,1.42E-05,0,5060,0.714285714,0,0,13767362561,13766666061,1377834795,4,11703.99824,83.59998743,0.714285714,67108864,0,0,0.857142857,0,1,0
1394,1.50E-05,0,5773,0.566666667,0,0,13767363161,13766666161,1378048715,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.533333333,0,1,0
1395,1.47E-05,0,6028,0.616666667,0,0,13767363761,13766666261,1378125222,4,11703.99824,72.17465581,0.616666667,67108864,0,0,14.33333333,0,1,0
1396,0.00948054,0,8085,87.56666667,2505395.2,0,13767364361,13766666361,1378742384,4,11703.99824,10248.80113,87.56666667,67108864,2505395.2,3627.4,6013,0,1.533333333,0
1397,1.44E-05,0,1538,0.683333333,0,0,13767364961,13766666461,1376776288,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.533333333,0,1,0
1398,1.49E-05,0,4076,0.583333333,0,0,13767365561,13766666561,1377539272,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
1399,1.91E-05,0,7485,0.5,268435.2,0,13767366161,13766666661,1378562366,4,11703.99824,58.5199912,0.5,67108864,268435.2,0,1.266666667,0,1.066666667,0
1400,1.42E-05,0,7654,0.716666667,0,0,13767366761,13766666761,1378613070,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1,0,1,0
1401,1.49E-05,0,272,0.583333333,0,0,13767367361,13766666861,1376396452,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.4,0,1,0
1402,1.42E-05,0,7890,0.716666667,0,0,13767367961,13766666961,1378683878,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1,0,1,0
1403,1.43E-05,0,5924,0.7,0,0,13767368561,13766667061,1378094019,4,11703.99824,81.92798768,0.7,67108864,0,0,0.466666667,0,1,0
1404,1.48E-05,0,2658,0.6,0,0,13767369161,13766667161,1377112935,4,11703.99824,70.22398944,0.6,67108864,0,0,0.6,0,1,0
1405,1.73E-05,0,1012,0.616666667,268435.2,0,13767369761,13766667261,1376618473,4,11703.99824,72.17465581,0.616666667,67108864,268435.2,0,14.53333333,0,1.066666667,0
1406,1.45E-05,0,4303,0.666666667,0,0,13767370361,13766667361,1377607378,4,11703.99824,78.02665493,0.666666667,67108864,0,0,14.33333333,0,1,0
1407,1.48E-05,0,4597,0.6,0,0,13767370961,13766667461,1377695884,4,11703.99824,70.22398944,0.6,67108864,0,0,0.533333333,0,1,0
1408,1.42E-05,0,7571,0.716666667,0,0,13767371561,13766667561,1378588168,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1,0,1,0
1409,1.46E-05,0,6710,0.633333333,0,0,13767372161,13766667661,1378329844,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.533333333,0,1,0
1410,0.001659975,0,8121,89.83333333,6710884,0,13767372761,13766667761,1378753185,4,11703.99824,10514.09175,89.83333333,67108864,6710884,374.2,17372.73333,0,1.133333333,0
1411,0.03274318,0,6924,38.38333333,11363765.87,0,13767373361,13766667861,1378394050,4,11703.99824,4492.384658,38.38333333,67108864,11363765.87,2.533333333,412.8666667,880.2666667,20.53333333,0
1412,1.46E-05,0,3330,0.633333333,0,0,13767373961,13766667961,1377314553,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.4,0,1,0
1413,1.45E-05,0,4000,0.666666667,0,0,13767374561,13766668061,1377516171,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.6,0,1,0
1414,1.47E-05,0,6231,0.616666667,0,0,13767375161,13766668161,1378186128,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.6,0,1,0
1415,1.48E-05,0,2770,0.6,0,0,13767375761,13766668261,1377146538,4,11703.99824,70.22398944,0.6,67108864,0,0,0.533333333,0,1,0
1416,1.45E-05,0,8440,0.666666667,0,0,13767376361,13766668361,1378848893,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1,0,1,0
1417,1.50E-05,0,824,0.566666667,0,0,13767376961,13766668461,1376562068,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.333333333,0,1,0
1418,1.45E-05,0,2386,0.666666667,0,0,13767377561,13766668561,1377031327,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.533333333,0,1,0
1419,1.49E-05,0,616,0.583333333,0,0,13767378161,13766668661,1376499662,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.333333333,0,1,0
1420,1.42E-05,0,4921,0.716666667,0,0,13767378761,13766668761,1377793092,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.8,0,1,0
1421,1.46E-05,0,4368,0.633333333,0,0,13767379361,13766668861,1377626879,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.666666667,0,1,0
1422,1.45E-05,0,8460,0.666666667,0,0,13767379961,13766668961,1378854894,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1,0.066666667,1,0
1423,1.49E-05,0,3420,0.583333333,0,0,13767380561,13766669061,1377341556,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,1,0
1424,1.47E-05,0,6008,0.616666667,0,0,13767381161,13766669161,1378119221,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
1425,1.44E-05,0,6153,0.683333333,0,0,13767381761,13766669261,1378162725,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.666666667,0.066666667,1,0
1426,7.32E-05,0,4127,1.283333333,581609.6,0,13767382361,13766669361,1377554574,4,11703.99824,150.2013107,1.283333333,67108864,581609.6,131.3333333,22,0,1.466666667,0
1427,1.48E-05,0,4877,0.6,0,0,13767382961,13766669461,1377779892,4,11703.99824,70.22398944,0.6,67108864,0,0,0.333333333,0,1,0
1428,2.85E-05,0,3102,0.716666667,357913.6,0,13767383561,13766669561,1377246147,4,11703.99824,83.87865405,0.716666667,67108864,357913.6,0,3.666666667,0,1,0
1429,6.85E-06,0,7552,1,89478.4,0,13767384161,13766669661,1378582467,4,11703.99824,117.0399824,1,67108864,89478.4,131.3333333,14.4,0,1,0
1430,1.45E-05,0,208,0.65,0,0,13767384761,13766669761,1376377251,4,11703.99824,76.07598856,0.65,67108864,0,0,1.4,0,1,0
1431,1.48E-05,0,4401,0.6,0,0,13767385361,13766669861,1377636780,4,11703.99824,70.22398944,0.6,67108864,0,0,0.333333333,0,1,0
1432,1.44E-05,0,7515,0.683333333,0,0,13767385961,13766669961,1378571366,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1,0,1,0
1433,1.42E-05,0,8340,0.716666667,0,0,13767386561,13766670061,1378818890,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1,0,1,0
1434,1.48E-05,0,231,0.6,0,0,13767387161,13766670161,1376384151,4,11703.99824,70.22398944,0.6,67108864,0,0,1.4,0,1,0
1435,1.46E-05,0,4143,0.633333333,0,0,13767387761,13766670261,1377559374,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.6,0,1,0
1436,1.49E-05,0,384,0.583333333,0,0,13767388361,13766670361,1376430056,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.333333333,0,1,0
1437,1.44E-05,0,7381,0.683333333,0,0,13767388961,13766670461,1378531163,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.933333333,0,1,0
1438,1.46E-05,0,2423,0.633333333,0,0,13767389561,13766670561,1377042429,4,11703.99824,74.12532219,0.633333333,67108864,0,0,14.13333333,0,1,0
1439,1.42E-05,0,6749,0.716666667,0,0,13767390161,13766670661,1378341545,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.6,0,1,0
1440,1.47E-05,0,1894,0.616666667,0,0,13767390761,13766670761,1376883102,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.2,0,1.066666667,0
1441,1.53E-05,0,959,0.5,0,0,13767391361,13766670861,1376602572,4,11703.99824,58.5199912,0.5,67108864,0,0,1.266666667,0,1.066666667,0
1442,1.50E-05,0,530,0.566666667,0,0,13767391961,13766670961,1376473860,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1.333333333,0,1,0
1443,1.27E-05,0,2309,0.65,223696,0,13767392561,13766671061,1377007925,4,11703.99824,76.07598856,0.65,67108864,223696,0,1.6,0,1,0
1444,1.81E-05,0,7941,0.566666667,268435.2,0,13767393161,13766671161,1378699180,4,11703.99824,66.32265669,0.566666667,67108864,268435.2,0,1.8,0,1,0
1445,1.47E-05,0,3004,0.616666667,0,0,13767393761,13766671261,1377216745,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
1446,1.47E-05,0,5822,0.616666667,0,0,13767394361,13766671361,1378063416,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.933333333,0,1.066666667,0
1447,9.89E-06,0,226,0.55,134217.6,0,13767394961,13766671461,1376382651,4,11703.99824,64.37199032,0.55,67108864,134217.6,0,1.333333333,0,1,0
1448,1.43E-05,0,3675,0.7,0,0,13767395561,13766671561,1377418663,4,11703.99824,81.92798768,0.7,67108864,0,0,0.6,0,1,0
1449,1.50E-05,0,685,0.566666667,0,0,13767396161,13766671661,1376520365,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1.333333333,0,1,0
1450,1.46E-05,0,5000,0.633333333,0,0,13767396761,13766671761,1377816795,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.666666667,0,1,0
1451,1.46E-05,0,150,0.633333333,0,0,13767397361,13766671861,1376359850,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1.933333333,0,1.066666667,0
1452,1.49E-05,0,456,0.583333333,0,0,13767397961,13766671961,1376451658,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.8,0.066666667,1.066666667,0
1453,1.44E-05,0,243,0.683333333,0,0,13767398561,13766672061,1376387752,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1.4,0,1,0
1454,1.16E-05,0,2697,0.516666667,178956.8,0,13767399161,13766672161,1377124637,4,11703.99824,60.47065757,0.516666667,67108864,178956.8,0,0.666666667,0,1,0
1455,1.46E-05,0,5402,0.633333333,0,0,13767399761,13766672261,1377937404,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.6,0,1,0
1456,1.53E-05,0,5292,0.5,0,0,13767400361,13766672361,1377904402,4,11703.99824,58.5199912,0.5,67108864,0,0,0.533333333,0,1,0
1457,1.50E-05,0,1371,0.566666667,0,0,13767400961,13766672461,1376726182,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.6,0,1,0
1458,1.51E-05,0,3917,0.55,0,0,13767401561,13766672561,1377491268,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,1,0
1459,1.48E-05,0,2766,0.6,0,0,13767402161,13766672661,1377145339,4,11703.99824,70.22398944,0.6,67108864,0,0,0.6,0,0.933333333,0
1460,1.52E-05,0,2891,0.533333333,0,0,13767402761,13766672761,1377182842,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.8,0,1,0
1461,1.66E-05,0,5641,0.666666667,268435.2,0,13767403361,13766672861,1378009111,4,11703.99824,78.02665493,0.666666667,67108864,268435.2,0,1,0,1.066666667,0
1462,1.51E-05,0,5726,0.55,0,0,13767403961,13766672961,1378034613,4,11703.99824,64.37199032,0.55,67108864,0,0,0.533333333,0,1,0
1463,1.47E-05,0,7628,0.616666667,0,0,13767404561,13766673061,1378605269,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1,0.133333333,1,0
1464,1.45E-05,0,4024,0.666666667,0,0,13767405161,13766673161,1377523371,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.533333333,0,1,0
1465,1.45E-05,0,5527,0.666666667,0,0,13767405761,13766673261,1377974908,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.533333333,0,1,0
1466,8.10E-06,0,7073,0.733333333,134217.6,0,13767406361,13766673361,1378438754,4,11703.99824,85.82932043,0.733333333,67108864,134217.6,0,1,0,1,0
1467,1.50E-05,0,1910,0.566666667,0,0,13767406961,13766673461,1376887902,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.466666667,0,1,0
1468,1.48E-05,0,1845,0.6,0,0,13767407561,13766673561,1376868401,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
1469,1.45E-05,0,4008,0.666666667,0,0,13767408161,13766673661,1377518571,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
1470,1.53E-05,0,1402,0.516666667,0,0,13767408761,13766673761,1376735484,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.6,0,1,0
1471,9.67E-06,0,2396,0.6,89478.4,0,13767409361,13766673861,1377034327,4,11703.99824,70.22398944,0.6,67108864,89478.4,0,0.733333333,0,1,0
1472,1.13E-05,0,5718,0.633333333,44739.2,0,13767409961,13766673961,1378032213,4,11703.99824,74.12532219,0.633333333,67108864,44739.2,0,0.533333333,0,1,0
1473,1.45E-05,0,4325,0.65,0,0,13767410561,13766674061,1377613978,4,11703.99824,76.07598856,0.65,67108864,0,0,0.333333333,0,1,0
1474,0.003477481,0,6,92.75,6129274.4,0,13767411161,13766674161,1376316646,4,11703.99824,10855.45837,92.75,67108864,6129274.4,1.333333333,19182.86667,0,2.6,0
1475,1.50E-05,0,459,0.566666667,0,0,13767411761,13766674261,1376452558,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1.266666667,0,1,0
1476,1.45E-05,0,5405,0.65,0,0,13767412361,13766674361,1377938304,4,11703.99824,76.07598856,0.65,67108864,0,0,1.133333333,0,1,0
1477,1.47E-05,0,2405,0.616666667,0,0,13767412961,13766674461,1377037028,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.466666667,0,1,0
1478,1.44E-05,0,7983,0.683333333,0,0,13767413561,13766674561,1378711781,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1.6,0,1.066666667,0
1479,8.25E-06,0,908,0.716666667,134217.6,0,13767414161,13766674661,1376587270,4,11703.99824,83.87865405,0.716666667,67108864,134217.6,0,0.6,0,1,0
1480,9.55E-06,0,5911,0.583333333,134217.6,0,13767414761,13766674761,1378090119,4,11703.99824,68.27332307,0.583333333,67108864,134217.6,0,1,0,1,0
1481,1.45E-05,0,5479,0.65,0,0,13767415361,13766674861,1377960506,4,11703.99824,76.07598856,0.65,67108864,0,0,0.733333333,0,1,0
1482,1.45E-05,0,6424,0.666666667,0,0,13767415961,13766674961,1378244034,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
1483,1.42E-05,0,5285,0.716666667,0,0,13767416561,13766675061,1377902301,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.533333333,0,1,0
1484,1.47E-05,0,2988,0.616666667,0,0,13767417161,13766675161,1377211945,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.133333333,0,1.066666667,0
1485,1.52E-05,0,3085,0.533333333,0,0,13767417761,13766675261,1377241047,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.6,0,1,0
1486,0.000943688,0,6312,92.51666667,8097801.333,0,13767418361,13766675361,1378210431,4,11703.99824,10828.14904,92.51666667,67108864,8097801.333,0.266666667,16695.93333,0,2.066666667,0
1487,1.48E-05,0,258,0.6,0,0,13767418961,13766675461,1376392252,4,11703.99824,70.22398944,0.6,67108864,0,0,1.6,0,1,0
1488,1.48E-05,0,2518,0.6,0,0,13767419561,13766675561,1377070932,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
1489,1.42E-05,0,8241,0.716666667,0,0,13767420161,13766675661,1378789188,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1,0,1,0
1490,1.49E-05,0,2641,0.583333333,0,0,13767420761,13766675761,1377107835,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
1491,1.50E-05,0,1610,0.566666667,0,0,13767421361,13766675861,1376797893,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.333333333,0,1,0
1492,1.42E-05,0,6203,0.733333333,0,0,13767421961,13766675961,1378177727,4,11703.99824,85.82932043,0.733333333,67108864,0,0,1.466666667,0,1.133333333,0
1493,1.50E-05,0,918,0.566666667,0,0,13767422561,13766676061,1376590270,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.333333333,0,1,0
1494,1.49E-05,0,2835,0.583333333,0,0,13767423161,13766676161,1377166040,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.333333333,0,1,0
1495,1.47E-05,0,2667,0.616666667,0,0,13767423761,13766676261,1377115635,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1,0,1.066666667,0
1496,9.81E-06,0,78,0.583333333,89478.4,0,13767424361,13766676361,1376338248,4,11703.99824,68.27332307,0.583333333,67108864,89478.4,0,1.333333333,0,1,0
1497,1.52E-05,0,217,0.533333333,0,0,13767424961,13766676461,1376379951,4,11703.99824,62.42132395,0.533333333,67108864,0,0,1.4,0,1,0
1498,1.50E-05,0,1824,0.566666667,0,0,13767425561,13766676561,1376862097,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.533333333,0,1,0
1499,1.47E-05,0,8248,0.616666667,0,0,13767426161,13766676661,1378791288,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.333333333,0.066666667,1.066666667,0
1500,1.46E-05,0,4543,0.633333333,0,0,13767426761,13766676761,1377679384,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.6,0,1,0
1501,1.46E-05,0,5365,0.633333333,0,0,13767427361,13766676861,1377926303,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.333333333,0,0.933333333,0
1502,1.51E-05,0,3949,0.55,0,0,13767427961,13766676961,1377500869,4,11703.99824,64.37199032,0.55,67108864,0,0,0.8,0,1,0
1503,1.45E-05,0,6427,0.65,0,0,13767428561,13766677061,1378244934,4,11703.99824,76.07598856,0.65,67108864,0,0,0.733333333,0,1,0
1504,1.51E-05,0,798,0.55,0,0,13767429161,13766677161,1376554268,4,11703.99824,64.37199032,0.55,67108864,0,0,1.066666667,0,1.066666667,0
1505,1.53E-05,0,1261,0.516666667,0,0,13767429761,13766677261,1376693179,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.666666667,0,1,0
1506,1.45E-05,0,4254,0.666666667,0,0,13767430361,13766677361,1377592677,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.533333333,0,1,0
1507,1.46E-05,0,1083,0.633333333,0,0,13767430961,13766677461,1376639774,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.933333333,0,1.066666667,0
1508,1.46E-05,0,3182,0.633333333,0,0,13767431561,13766677561,1377270149,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.533333333,0,1,0
1509,1.52E-05,0,7337,0.533333333,0,0,13767432161,13766677661,1378517961,4,11703.99824,62.42132395,0.533333333,67108864,0,0,1,0,1,0
1510,1.53E-05,0,5252,0.516666667,0,0,13767432761,13766677761,1377892400,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.533333333,0,1,0
1511,9.28E-06,0,52,0.716666667,178956.8,0,13767433361,13766677861,1376330447,4,11703.99824,83.87865405,0.716666667,67108864,178956.8,0,1.333333333,0,1,0
1512,1.47E-05,0,3265,0.616666667,0,0,13767433961,13766677961,1377295051,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.533333333,0,1,0
1513,1.50E-05,0,6881,0.566666667,0,0,13767434561,13766678061,1378381148,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.733333333,0,0.933333333,0
1514,1.51E-05,0,8030,0.55,0,0,13767435161,13766678161,1378725882,4,11703.99824,64.37199032,0.55,67108864,0,0,1,0,1,0
1515,1.43E-05,0,5807,0.7,0,0,13767435761,13766678261,1378058916,4,11703.99824,81.92798768,0.7,67108864,0,0,0.533333333,0,0.933333333,0
1516,1.42E-05,0,8329,0.716666667,0,0,13767436361,13766678361,1378815590,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1,0,1,0
1517,1.53E-05,0,3918,0.516666667,0,0,13767436961,13766678461,1377491568,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.666666667,0,1,0
1518,1.49E-05,0,5803,0.583333333,0,0,13767437561,13766678561,1378057716,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
1519,1.42E-05,0,1423,0.716666667,0,0,13767438161,13766678661,1376741784,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.533333333,0,1,0
1520,1.51E-05,0,6117,0.55,0,0,13767438761,13766678761,1378151924,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,1,0
1521,1.44E-05,0,7428,0.683333333,0,0,13767439361,13766678861,1378545264,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.866666667,0,1,0
